Date, Open , High , Low , Last ,Ask High,Bid Low
26-08-11,1.2104,1.2112,1.2014,1.2025,1.2122,1.2014
29-08-11,1.2026,1.2083,1.2015,1.2045,1.2093,1.2015
30-08-11,1.2043,1.2084,1.204,1.2054,1.2094,1.204
31-08-11,1.2062,1.2076,1.2015,1.2038,1.2086,1.2015
01-09-11,1.2039,1.205,1.2015,1.2039,1.206,1.2015
02-09-11,1.2041,1.2057,1.2021,1.203,1.2064,1.2021
05-09-11,1.2043,1.2085,1.2043,1.2079,1.2095,1.2043
06-09-11,1.2078,1.2119,1.2042,1.2106,1.2129,1.2042
07-09-11,1.2097,1.2106,1.2061,1.2074,1.2116,1.2061
08-09-11,1.2073,1.2161,1.2067,1.2148,1.2171,1.2067
09-09-11,1.2146,1.2296,1.2126,1.2281,1.2305,1.2126
12-09-11,1.229,1.2391,1.2282,1.2341,1.24,1.2282
13-09-11,1.2343,1.2446,1.2316,1.2393,1.2455,1.2316
14-09-11,1.2394,1.2509,1.2356,1.2442,1.2518,1.2356
15-09-11,1.2438,1.2493,1.2367,1.2419,1.2502,1.2367
16-09-11,1.2417,1.2458,1.2357,1.2404,1.2467,1.2357
19-09-11,1.2447,1.2656,1.2438,1.2612,1.2665,1.2438
20-09-11,1.2612,1.2715,1.2569,1.2591,1.2724,1.2569
21-09-11,1.2595,1.2958,1.258,1.2931,1.2969,1.258
22-09-11,1.2926,1.3136,1.2839,1.3051,1.3143,1.2839
23-09-11,1.3053,1.3068,1.2916,1.2975,1.3078,1.2916
26-09-11,1.2948,1.309,1.2924,1.2933,1.3099,1.2924
27-09-11,1.2932,1.2965,1.2764,1.2833,1.2975,1.2764
28-09-11,1.2827,1.297,1.2799,1.2965,1.298,1.2799
29-09-11,1.2984,1.3013,1.2882,1.296,1.3019,1.2882
30-09-11,1.2968,1.308,1.294,1.3069,1.309,1.294
03-10-11,1.3082,1.3194,1.3044,1.3186,1.3202,1.3044
04-10-11,1.317,1.3199,1.3046,1.307,1.3208,1.3046
05-10-11,1.3074,1.3131,1.3007,1.3027,1.3141,1.3007
06-10-11,1.3013,1.3085,1.2971,1.2984,1.3092,1.2971
07-10-11,1.2988,1.3007,1.2871,1.2983,1.3012,1.2871
10-10-11,1.2964,1.2985,1.2735,1.2748,1.2993,1.2735
11-10-11,1.2752,1.2875,1.275,1.2829,1.2885,1.275
12-10-11,1.2827,1.2915,1.27,1.2756,1.2924,1.27
13-10-11,1.2759,1.2826,1.2705,1.2766,1.2833,1.2705
14-10-11,1.2774,1.2797,1.2602,1.2655,1.2805,1.2602
17-10-11,1.2648,1.2743,1.2565,1.2735,1.2753,1.2565
18-10-11,1.2741,1.2758,1.2631,1.2675,1.2768,1.2631
19-10-11,1.2677,1.2702,1.257,1.267,1.2712,1.257
20-10-11,1.2668,1.2755,1.2627,1.2749,1.2763,1.2627
21-10-11,1.2743,1.2816,1.2682,1.2724,1.2822,1.2682
24-10-11,1.2725,1.276,1.262,1.2629,1.2767,1.262
25-10-11,1.2629,1.2662,1.2588,1.2628,1.2668,1.2588
26-10-11,1.2627,1.2773,1.2622,1.2701,1.2779,1.2622
27-10-11,1.2691,1.2704,1.24,1.2408,1.2709,1.24
28-10-11,1.2423,1.2466,1.2396,1.2414,1.2472,1.2396
31-10-11,1.2419,1.2556,1.2377,1.2545,1.2567,1.2377
01-11-11,1.2548,1.2802,1.2515,1.2755,1.2809,1.2515
02-11-11,1.2755,1.2812,1.2678,1.2746,1.282,1.2678
03-11-11,1.2739,1.2862,1.2619,1.2632,1.2872,1.2619
04-11-11,1.2631,1.2714,1.2611,1.2649,1.2723,1.2611
07-11-11,1.2643,1.274,1.2634,1.2671,1.275,1.2634
08-11-11,1.2663,1.2746,1.2645,1.2654,1.2755,1.2645
09-11-11,1.2652,1.2899,1.264,1.288,1.2906,1.264
10-11-11,1.2882,1.2978,1.2861,1.2905,1.2988,1.2861
11-11-11,1.2918,1.2941,1.2777,1.28,1.2949,1.2777
14-11-11,1.2776,1.2929,1.2744,1.2891,1.2938,1.2744
15-11-11,1.2889,1.2956,1.286,1.2901,1.2964,1.286
16-11-11,1.291,1.298,1.2882,1.2953,1.299,1.2882
17-11-11,1.2956,1.3009,1.2903,1.2975,1.3017,1.2903
18-11-11,1.2969,1.2992,1.2911,1.2985,1.3002,1.2911
21-11-11,1.2982,1.3048,1.2964,1.3041,1.3057,1.2964
22-11-11,1.3043,1.3047,1.2971,1.3009,1.3057,1.2971
23-11-11,1.3012,1.3127,1.2987,1.3109,1.3136,1.2987
24-11-11,1.3107,1.3107,1.3038,1.3078,1.3117,1.3038
25-11-11,1.3078,1.3149,1.3059,1.313,1.3155,1.3059
28-11-11,1.3048,1.3081,1.296,1.3018,1.3087,1.296
29-11-11,1.3012,1.3039,1.293,1.2962,1.3048,1.293
30-11-11,1.2963,1.2999,1.2781,1.2817,1.3009,1.2781
01-12-11,1.2808,1.2885,1.2794,1.2819,1.2891,1.2794
02-12-11,1.2814,1.2862,1.2786,1.2847,1.2871,1.2786
05-12-11,1.2813,1.285,1.2758,1.2807,1.2858,1.2758
06-12-11,1.2814,1.2896,1.2797,1.2834,1.2903,1.2797
07-12-11,1.2835,1.2884,1.2798,1.2824,1.2893,1.2798
08-12-11,1.2824,1.2986,1.2821,1.2947,1.2992,1.2821
09-12-11,1.2947,1.3041,1.2891,1.2907,1.3048,1.2891
12-12-11,1.2921,1.3043,1.2919,1.3002,1.3053,1.2919
13-12-11,1.3002,1.3062,1.2972,1.3045,1.3071,1.2972
14-12-11,1.3052,1.3113,1.302,1.3099,1.3122,1.302
15-12-11,1.3092,1.3125,1.3025,1.3083,1.3134,1.3025
16-12-11,1.3072,1.3084,1.2997,1.3032,1.3093,1.2997
19-12-11,1.3029,1.3091,1.3023,1.3058,1.31,1.3023
20-12-11,1.3072,1.3086,1.2961,1.2968,1.3094,1.2961
21-12-11,1.2972,1.299,1.2895,1.2956,1.2997,1.2895
22-12-11,1.2956,1.297,1.2916,1.2927,1.2979,1.2916
23-12-11,1.2928,1.2951,1.2897,1.2946,1.2959,1.2897
26-12-11,1.2939,1.2939,1.2907,1.2916,1.2951,1.2907
27-12-11,1.2912,1.2975,1.2909,1.2948,1.2982,1.2909
28-12-11,1.2952,1.2993,1.293,1.2979,1.3,1.293
29-12-11,1.2976,1.3053,1.2973,1.3,1.306,1.2973
30-12-11,1.2993,1.3025,1.2941,1.2968,1.303,1.2941
02-01-12,1.2968,1.2984,1.2949,1.2965,1.2992,1.2949
03-01-12,1.2967,1.2972,1.2817,1.2833,1.2979,1.2817
04-01-12,1.2835,1.2917,1.2822,1.286,1.2923,1.2822
05-01-12,1.2868,1.2938,1.2852,1.291,1.2944,1.2852
06-01-12,1.2914,1.2957,1.2904,1.2929,1.2963,1.2904
09-01-12,1.2925,1.3005,1.2925,1.2952,1.3012,1.2925
10-01-12,1.2949,1.2966,1.2871,1.2884,1.2973,1.2871
11-01-12,1.2879,1.2952,1.2879,1.2908,1.2959,1.2879
12-01-12,1.2906,1.2952,1.2866,1.2892,1.2958,1.2866
13-01-12,1.2894,1.2961,1.2852,1.2917,1.2968,1.2852
16-01-12,1.2936,1.2952,1.2891,1.2907,1.2959,1.2891
17-01-12,1.2907,1.292,1.2816,1.2846,1.2927,1.2816
18-01-12,1.285,1.2853,1.2762,1.2768,1.2861,1.2762
19-01-12,1.2771,1.2787,1.2705,1.2709,1.2793,1.2705
20-01-12,1.2711,1.2771,1.2704,1.2712,1.2778,1.2704
23-01-12,1.2733,1.2743,1.2649,1.2662,1.2752,1.2649
24-01-12,1.2662,1.2732,1.2647,1.2679,1.2739,1.2647
25-01-12,1.2672,1.2717,1.2601,1.2616,1.2723,1.2601
26-01-12,1.2614,1.262,1.253,1.2572,1.2629,1.253
27-01-12,1.2575,1.2612,1.2508,1.251,1.2622,1.2508
30-01-12,1.2505,1.2612,1.2499,1.2575,1.2618,1.2499
31-01-12,1.2575,1.2598,1.2496,1.2581,1.2604,1.2496
01-02-12,1.2578,1.2598,1.2478,1.2509,1.2604,1.2478
02-02-12,1.2506,1.2513,1.2445,1.2465,1.252,1.2445
03-02-12,1.2465,1.2495,1.2407,1.2419,1.2502,1.2407
06-02-12,1.2429,1.2531,1.2419,1.2485,1.2536,1.2419
07-02-12,1.2481,1.2501,1.2434,1.2461,1.2508,1.2434
08-02-12,1.2449,1.2483,1.2408,1.246,1.2488,1.2408
09-02-12,1.2457,1.249,1.2424,1.2482,1.2497,1.2424
10-02-12,1.2477,1.263,1.2469,1.2612,1.2636,1.2469
13-02-12,1.2581,1.2589,1.2518,1.2546,1.26,1.2518
14-02-12,1.2552,1.2684,1.2546,1.2638,1.2689,1.2546
15-02-12,1.2631,1.2665,1.2566,1.2632,1.2671,1.2566
16-02-12,1.2636,1.2712,1.2602,1.2604,1.2717,1.2602
17-02-12,1.2606,1.2622,1.2552,1.258,1.263,1.2552
20-02-12,1.2528,1.2554,1.2493,1.2517,1.2561,1.2493
21-02-12,1.2514,1.2582,1.2506,1.2567,1.2589,1.2506
22-02-12,1.2573,1.2612,1.2551,1.258,1.2619,1.2551
23-02-12,1.2577,1.2613,1.2532,1.2541,1.2622,1.2532
24-02-12,1.2538,1.2583,1.2507,1.255,1.2589,1.2507
27-02-12,1.2549,1.2625,1.2526,1.2549,1.2631,1.2526
28-02-12,1.2555,1.2559,1.25,1.2506,1.2566,1.25
29-02-12,1.2507,1.2515,1.2424,1.2504,1.2526,1.2424
01-03-12,1.2511,1.252,1.2466,1.249,1.2527,1.2466
02-03-12,1.249,1.2521,1.2459,1.2512,1.2526,1.2459
05-03-12,1.2512,1.2593,1.2505,1.2575,1.2598,1.2505
06-03-12,1.2573,1.2652,1.2536,1.264,1.2658,1.2536
07-03-12,1.2637,1.2647,1.2571,1.2578,1.2654,1.2571
08-03-12,1.2574,1.2605,1.2502,1.2516,1.2612,1.2502
09-03-12,1.2503,1.2547,1.2498,1.2542,1.2553,1.2498
12-03-12,1.2555,1.2628,1.2542,1.2602,1.2634,1.2542
13-03-12,1.2596,1.2626,1.2548,1.2577,1.2633,1.2548
14-03-12,1.2579,1.2688,1.2566,1.2674,1.2695,1.2566
15-03-12,1.2681,1.2708,1.2599,1.2619,1.2713,1.2599
16-03-12,1.2609,1.2645,1.256,1.2575,1.2652,1.256
19-03-12,1.2573,1.2591,1.2537,1.255,1.2597,1.2537
20-03-12,1.2555,1.265,1.2545,1.2639,1.2657,1.2545
21-03-12,1.2642,1.2662,1.26,1.2633,1.2668,1.26
22-03-12,1.2641,1.2683,1.2605,1.2662,1.2689,1.2605
23-03-12,1.266,1.2665,1.2596,1.2605,1.2675,1.2596
26-03-12,1.2608,1.2644,1.2563,1.257,1.2649,1.2563
27-03-12,1.2573,1.2596,1.2525,1.2573,1.2603,1.2525
28-03-12,1.2571,1.2593,1.2548,1.2574,1.26,1.2548
29-03-12,1.2572,1.2615,1.2554,1.258,1.2622,1.2554
30-03-12,1.2576,1.2591,1.2546,1.2572,1.2599,1.2546
02-04-12,1.2522,1.2561,1.2515,1.2532,1.2567,1.2515
03-04-12,1.253,1.2561,1.2496,1.2551,1.2568,1.2496
04-04-12,1.2552,1.2611,1.2539,1.2589,1.2616,1.2539
05-04-12,1.259,1.2622,1.256,1.259,1.2628,1.256
06-04-12,1.2589,1.2614,1.2576,1.2605,1.2622,1.2576
09-04-12,1.2603,1.2637,1.2594,1.2618,1.2643,1.2594
10-04-12,1.2617,1.2634,1.258,1.2622,1.264,1.258
11-04-12,1.2614,1.2633,1.2559,1.2575,1.264,1.2559
12-04-12,1.2575,1.2579,1.2508,1.2534,1.2587,1.2508
13-04-12,1.2524,1.2524,1.2443,1.248,1.2531,1.2443
16-04-12,1.2471,1.2545,1.2463,1.2482,1.2551,1.2463
17-04-12,1.2483,1.2531,1.2464,1.2483,1.2538,1.2464
18-04-12,1.2484,1.2528,1.2464,1.2505,1.2534,1.2464
19-04-12,1.2503,1.2533,1.2493,1.2511,1.254,1.2493
20-04-12,1.2508,1.2521,1.2474,1.2482,1.253,1.2474
23-04-12,1.2483,1.2505,1.2462,1.2472,1.2512,1.2462
24-04-12,1.2467,1.2489,1.245,1.2461,1.2495,1.245
25-04-12,1.246,1.247,1.2422,1.2426,1.2477,1.2422
26-04-12,1.2429,1.2437,1.2392,1.2408,1.2444,1.2392
27-04-12,1.2414,1.2436,1.2363,1.2368,1.2443,1.2363
30-04-12,1.2373,1.2386,1.2342,1.237,1.2394,1.2342
01-05-12,1.2372,1.2383,1.2346,1.2357,1.2391,1.2346
02-05-12,1.2359,1.2417,1.2349,1.2391,1.2423,1.2349
03-05-12,1.2394,1.2444,1.2381,1.2434,1.2448,1.2381
04-05-12,1.2435,1.2446,1.2398,1.2441,1.2453,1.2398
07-05-12,1.2481,1.2523,1.2446,1.2453,1.2531,1.2446
08-05-12,1.245,1.2497,1.2441,1.2468,1.2503,1.2441
09-05-12,1.2466,1.2548,1.2463,1.2527,1.2554,1.2463
10-05-12,1.2531,1.2533,1.2477,1.2505,1.254,1.2477
11-05-12,1.2513,1.253,1.2493,1.2527,1.2536,1.2493
14-05-12,1.253,1.2584,1.2505,1.2568,1.259,1.2505
15-05-12,1.2575,1.2622,1.2539,1.2615,1.2628,1.2539
16-05-12,1.2614,1.2715,1.2604,1.2679,1.2722,1.2604
17-05-12,1.2682,1.2732,1.2623,1.2725,1.2739,1.2623
18-05-12,1.2726,1.2771,1.2707,1.2749,1.2776,1.2707
21-05-12,1.2728,1.2753,1.2686,1.2692,1.2761,1.2686
22-05-12,1.2691,1.2749,1.2646,1.2738,1.2756,1.2646
23-05-12,1.2742,1.2809,1.2734,1.277,1.2815,1.2734
24-05-12,1.2771,1.279,1.2718,1.2767,1.2798,1.2718
25-05-12,1.2765,1.2825,1.2746,1.2809,1.283,1.2746
28-05-12,1.2764,1.278,1.273,1.2766,1.2791,1.273
29-05-12,1.2768,1.2803,1.2733,1.2777,1.2809,1.2733
30-05-12,1.2783,1.2889,1.2775,1.2877,1.2896,1.2775
31-05-12,1.288,1.2902,1.2832,1.2885,1.2908,1.2832
01-06-12,1.2886,1.297,1.2853,1.2921,1.2977,1.2853
04-06-12,1.292,1.2946,1.2844,1.2865,1.2952,1.2844
05-06-12,1.2873,1.2899,1.2832,1.2859,1.2905,1.2832
06-06-12,1.2864,1.2871,1.2739,1.274,1.2878,1.2739
07-06-12,1.2735,1.2794,1.2704,1.2767,1.2799,1.2704
08-06-12,1.2766,1.2889,1.2756,1.283,1.2894,1.2756
11-06-12,1.2726,1.2866,1.2722,1.2861,1.2874,1.2722
12-06-12,1.2867,1.2867,1.2805,1.2813,1.2873,1.2805
13-06-12,1.2813,1.2837,1.277,1.2821,1.2845,1.277
14-06-12,1.2822,1.2843,1.2765,1.2772,1.2849,1.2765
15-06-12,1.2772,1.2793,1.2692,1.2703,1.28,1.2692
18-06-12,1.2664,1.2735,1.2644,1.2702,1.2742,1.2644
19-06-12,1.2706,1.271,1.2643,1.266,1.2717,1.2643
20-06-12,1.2653,1.2718,1.2648,1.2678,1.2725,1.2648
21-06-12,1.2678,1.2796,1.2666,1.2785,1.2803,1.2666
22-06-12,1.2778,1.2795,1.274,1.2775,1.2802,1.274
25-06-12,1.2766,1.2846,1.276,1.2811,1.2852,1.276
26-06-12,1.2814,1.2821,1.2754,1.2774,1.2827,1.2754
27-06-12,1.2768,1.2794,1.2754,1.2758,1.2799,1.2754
28-06-12,1.2756,1.2822,1.2742,1.2794,1.283,1.2742
29-06-12,1.2796,1.2815,1.2644,1.265,1.2825,1.2644
02-07-12,1.2649,1.2695,1.2642,1.2668,1.2702,1.2642
03-07-12,1.2668,1.2683,1.2604,1.2631,1.269,1.2604
04-07-12,1.2626,1.2665,1.261,1.266,1.2672,1.261
05-07-12,1.2655,1.2676,1.2602,1.2637,1.2683,1.2602
06-07-12,1.2637,1.2748,1.2635,1.2717,1.2754,1.2635
09-07-12,1.2726,1.2734,1.2679,1.2687,1.274,1.2679
10-07-12,1.2691,1.2718,1.2645,1.2687,1.2725,1.2645
11-07-12,1.2687,1.2689,1.2608,1.2634,1.2698,1.2608
12-07-12,1.2633,1.2729,1.2625,1.269,1.2735,1.2625
13-07-12,1.269,1.2728,1.2631,1.2647,1.2734,1.2631
16-07-12,1.2636,1.2671,1.2625,1.2636,1.2677,1.2625
17-07-12,1.2636,1.2655,1.2593,1.2599,1.266,1.2593
18-07-12,1.2599,1.263,1.2566,1.257,1.2635,1.2566
19-07-12,1.257,1.2581,1.2519,1.2532,1.2589,1.2519
20-07-12,1.2532,1.2578,1.2526,1.2555,1.2584,1.2526
23-07-12,1.2551,1.2635,1.2551,1.2611,1.2641,1.2551
24-07-12,1.2608,1.2626,1.2577,1.2623,1.2635,1.2577
25-07-12,1.2623,1.2645,1.254,1.2552,1.2651,1.254
26-07-12,1.2551,1.2573,1.2494,1.2505,1.258,1.2494
27-07-12,1.2501,1.2538,1.2453,1.247,1.2544,1.2453
30-07-12,1.2467,1.2493,1.2453,1.2457,1.2503,1.2453
31-07-12,1.2457,1.2475,1.2425,1.2445,1.2482,1.2425
01-08-12,1.2445,1.2483,1.2426,1.2475,1.2489,1.2426
02-08-12,1.2475,1.2514,1.2411,1.2484,1.2519,1.2411
03-08-12,1.2484,1.2502,1.241,1.2418,1.2511,1.241
06-08-12,1.2415,1.243,1.2395,1.2405,1.2436,1.2395
07-08-12,1.2405,1.2423,1.2395,1.242,1.2428,1.2395
08-08-12,1.2417,1.2463,1.2412,1.2452,1.247,1.2412
09-08-12,1.2452,1.2464,1.2417,1.2443,1.2472,1.2417
10-08-12,1.2443,1.2478,1.2432,1.2438,1.2484,1.2432
13-08-12,1.244,1.2466,1.2428,1.2452,1.2472,1.2428
14-08-12,1.2449,1.2482,1.2437,1.2462,1.2488,1.2437
15-08-12,1.2462,1.2507,1.2455,1.2493,1.2512,1.2455
16-08-12,1.2492,1.253,1.2478,1.2496,1.2536,1.2478
17-08-12,1.2496,1.2543,1.2484,1.2531,1.2548,1.2484
20-08-12,1.2531,1.255,1.2518,1.2525,1.2555,1.2518
21-08-12,1.2527,1.2531,1.248,1.2505,1.254,1.248
22-08-12,1.2504,1.2525,1.2463,1.2475,1.2532,1.2463
23-08-12,1.2474,1.248,1.2426,1.2473,1.2486,1.2426
24-08-12,1.2468,1.2518,1.246,1.2502,1.2524,1.246
27-08-12,1.2497,1.2526,1.2495,1.2522,1.2532,1.2495
28-08-12,1.2522,1.2556,1.2508,1.2524,1.2562,1.2508
29-08-12,1.2525,1.2543,1.2515,1.2537,1.2549,1.2515
30-08-12,1.2537,1.2546,1.251,1.2523,1.2553,1.251
31-08-12,1.2524,1.2541,1.2456,1.247,1.2548,1.2456
03-09-12,1.2475,1.2507,1.2445,1.245,1.2513,1.2445
04-09-12,1.245,1.2477,1.2429,1.2463,1.2483,1.2429
05-09-12,1.2469,1.25,1.2457,1.2476,1.2505,1.2457
06-09-12,1.2476,1.2479,1.2415,1.2424,1.2486,1.2415
07-09-12,1.2424,1.2435,1.2347,1.2356,1.2442,1.2347
10-09-12,1.2359,1.2371,1.2331,1.2367,1.2378,1.2331
11-09-12,1.2367,1.2372,1.2282,1.229,1.2378,1.2282
12-09-12,1.229,1.2307,1.2264,1.2287,1.2314,1.2264
13-09-12,1.2289,1.2313,1.2235,1.2248,1.2319,1.2235
14-09-12,1.2245,1.2255,1.217,1.22,1.2261,1.217
17-09-12,1.2192,1.2249,1.2192,1.224,1.2257,1.2192
18-09-12,1.224,1.2274,1.2226,1.225,1.2282,1.2226
19-09-12,1.225,1.2265,1.2221,1.2239,1.2271,1.2221
20-09-12,1.2239,1.2276,1.2225,1.2238,1.2283,1.2225
21-09-12,1.2238,1.2249,1.2216,1.224,1.2256,1.2216
24-09-12,1.2249,1.2296,1.2235,1.227,1.2302,1.2235
25-09-12,1.2276,1.2289,1.2235,1.2279,1.2295,1.2235
26-09-12,1.2279,1.2339,1.227,1.2316,1.2345,1.227
27-09-12,1.2316,1.2319,1.2247,1.226,1.2325,1.2247
28-09-12,1.226,1.228,1.2228,1.2267,1.2286,1.2228
01-10-12,1.2271,1.2318,1.226,1.2288,1.2324,1.226
02-10-12,1.2289,1.231,1.2263,1.2305,1.2317,1.2263
03-10-12,1.2305,1.2336,1.23,1.2316,1.2342,1.23
04-10-12,1.2316,1.2329,1.2266,1.2283,1.2335,1.2266
05-10-12,1.2283,1.2296,1.224,1.2288,1.2302,1.224
08-10-12,1.2287,1.2319,1.228,1.2296,1.2325,1.228
09-10-12,1.2296,1.2312,1.227,1.2304,1.2319,1.227
10-10-12,1.2306,1.2318,1.2276,1.2303,1.2324,1.2276
11-10-12,1.2303,1.2311,1.2253,1.2276,1.2318,1.2253
12-10-12,1.2276,1.2289,1.2195,1.222,1.2296,1.2195
15-10-12,1.2204,1.2237,1.2201,1.2216,1.2244,1.2201
16-10-12,1.2216,1.2225,1.2185,1.2195,1.2232,1.2185
17-10-12,1.2195,1.2196,1.2146,1.2161,1.2202,1.2146
18-10-12,1.2161,1.2194,1.2156,1.2183,1.22,1.2156
19-10-12,1.2183,1.2217,1.2175,1.2213,1.2224,1.2175
22-10-12,1.2222,1.2233,1.2189,1.2211,1.2239,1.2189
23-10-12,1.2211,1.2262,1.2201,1.2246,1.2269,1.2201
24-10-12,1.2246,1.2254,1.221,1.2215,1.2262,1.221
25-10-12,1.2215,1.2226,1.2184,1.2212,1.2232,1.2184
26-10-12,1.2213,1.2234,1.219,1.2205,1.224,1.219
29-10-12,1.22,1.2222,1.2194,1.2213,1.2228,1.2194
30-10-12,1.2213,1.2225,1.2183,1.2187,1.2232,1.2183
31-10-12,1.2187,1.2212,1.218,1.22,1.2218,1.218
01-11-12,1.22,1.2214,1.2194,1.22,1.222,1.2194
02-11-12,1.2195,1.2247,1.2195,1.2242,1.2253,1.2195
05-11-12,1.2229,1.2267,1.2225,1.2244,1.2273,1.2225
06-11-12,1.2244,1.2253,1.2216,1.2223,1.2259,1.2216
07-11-12,1.2223,1.2239,1.2196,1.2217,1.2246,1.2196
08-11-12,1.2217,1.2257,1.2212,1.2247,1.2263,1.2212
09-11-12,1.2247,1.2264,1.2214,1.2248,1.2269,1.2214
12-11-12,1.224,1.2245,1.2218,1.2227,1.2253,1.2218
13-11-12,1.2227,1.2245,1.2215,1.2223,1.225,1.2215
14-11-12,1.2221,1.2234,1.2206,1.223,1.224,1.2206
15-11-12,1.223,1.2254,1.222,1.2235,1.2261,1.222
16-11-12,1.2235,1.2296,1.2229,1.2268,1.2302,1.2229
19-11-12,1.2266,1.2272,1.2227,1.2234,1.2282,1.2227
20-11-12,1.2234,1.2255,1.2225,1.2242,1.2262,1.2225
21-11-12,1.2242,1.227,1.2236,1.2245,1.2277,1.2236
22-11-12,1.2245,1.226,1.2236,1.2243,1.2266,1.2236
23-11-12,1.2243,1.2253,1.221,1.2224,1.226,1.221
26-11-12,1.222,1.2234,1.2206,1.2213,1.224,1.2206
27-11-12,1.2213,1.2235,1.2202,1.2223,1.2242,1.2202
28-11-12,1.2223,1.2243,1.2217,1.2222,1.2248,1.2217
29-11-12,1.2222,1.2228,1.2193,1.2205,1.2236,1.2193
30-11-12,1.2199,1.2219,1.2191,1.2199,1.2225,1.2191
03-12-12,1.2203,1.2213,1.2176,1.2186,1.2219,1.2176
04-12-12,1.2183,1.2198,1.2166,1.2174,1.2204,1.2166
05-12-12,1.2174,1.2193,1.2168,1.2191,1.2199,1.2168
06-12-12,1.2192,1.2217,1.2178,1.2202,1.2224,1.2178
07-12-12,1.2202,1.2217,1.2196,1.2204,1.2223,1.2196
10-12-12,1.2199,1.2229,1.2199,1.221,1.2235,1.2199
11-12-12,1.221,1.2225,1.2198,1.221,1.2231,1.2198
12-12-12,1.221,1.222,1.2181,1.2203,1.2225,1.2181
13-12-12,1.2207,1.2222,1.2195,1.221,1.2227,1.2195
14-12-12,1.221,1.2219,1.2184,1.2195,1.2225,1.2184
17-12-12,1.2197,1.2211,1.2185,1.2191,1.2216,1.2185
18-12-12,1.2191,1.2202,1.2163,1.217,1.2208,1.2163
19-12-12,1.217,1.2197,1.2166,1.2184,1.2203,1.2166
20-12-12,1.2183,1.2205,1.2176,1.2183,1.2211,1.2176
21-12-12,1.2183,1.2216,1.2174,1.2202,1.2223,1.2174
24-12-12,1.2205,1.2223,1.2194,1.2209,1.2228,1.2194
25-12-12,1.221,1.2218,1.2199,1.221,1.2224,1.2199
26-12-12,1.221,1.2246,1.2205,1.2238,1.2253,1.2205
27-12-12,1.2238,1.2241,1.2207,1.2221,1.2246,1.2207
28-12-12,1.2221,1.2243,1.2218,1.2234,1.2249,1.2218
31-12-12,1.2232,1.2235,1.2204,1.221,1.2245,1.2204
01-01-13,1.2206,1.2215,1.2204,1.2211,1.2221,1.2204
02-01-13,1.2211,1.2223,1.219,1.2201,1.2229,1.219
03-01-13,1.22,1.2266,1.2197,1.2257,1.2274,1.2197
04-01-13,1.2257,1.2309,1.225,1.2267,1.2315,1.225
07-01-13,1.227,1.2331,1.2254,1.2288,1.2336,1.2254
08-01-13,1.2288,1.2309,1.2269,1.229,1.2315,1.2269
09-01-13,1.229,1.2294,1.2256,1.2265,1.23,1.2256
10-01-13,1.2267,1.2292,1.2217,1.2218,1.2299,1.2217
11-01-13,1.2224,1.2262,1.2217,1.2252,1.2269,1.2217
14-01-13,1.2246,1.2276,1.2237,1.2252,1.2283,1.2237
15-01-13,1.2252,1.2263,1.2227,1.2258,1.227,1.2227
16-01-13,1.2256,1.226,1.2225,1.2239,1.2267,1.2225
17-01-13,1.2239,1.225,1.2222,1.2229,1.2256,1.2222
18-01-13,1.2229,1.2279,1.2225,1.2275,1.2284,1.2225
21-01-13,1.2264,1.2308,1.2257,1.2281,1.2316,1.2257
22-01-13,1.2281,1.2308,1.2246,1.2267,1.2315,1.2246
23-01-13,1.2267,1.2289,1.2253,1.2269,1.2294,1.2253
24-01-13,1.2269,1.2293,1.226,1.2289,1.23,1.226
25-01-13,1.2289,1.2374,1.228,1.2342,1.2379,1.228
28-01-13,1.2346,1.2404,1.2336,1.2379,1.2409,1.2336
29-01-13,1.2379,1.2391,1.233,1.2337,1.2396,1.233
30-01-13,1.2337,1.2372,1.2328,1.2356,1.2378,1.2328
31-01-13,1.2356,1.2395,1.2345,1.2365,1.24,1.2345
01-02-13,1.2365,1.2431,1.2365,1.2402,1.2437,1.2365
04-02-13,1.2405,1.241,1.2366,1.2388,1.2416,1.2366
05-02-13,1.2387,1.2397,1.2348,1.2367,1.2403,1.2348
06-02-13,1.2367,1.239,1.2359,1.2386,1.2396,1.2359
07-02-13,1.2386,1.2406,1.236,1.2396,1.2412,1.236
08-02-13,1.2396,1.2416,1.236,1.2376,1.2422,1.236
11-02-13,1.2382,1.2418,1.2369,1.2416,1.2423,1.2369
12-02-13,1.2416,1.2453,1.238,1.2388,1.2459,1.238
13-02-13,1.2381,1.2396,1.2361,1.2361,1.2402,1.2361
14-02-13,1.2367,1.238,1.2337,1.2346,1.2385,1.2337
15-02-13,1.2346,1.2382,1.2338,1.2368,1.2387,1.2338
18-02-13,1.2368,1.2408,1.2366,1.2403,1.2418,1.2366
19-02-13,1.2403,1.2405,1.2348,1.236,1.241,1.2348
20-02-13,1.236,1.2399,1.2348,1.2387,1.2406,1.2348
21-02-13,1.2393,1.2427,1.2377,1.242,1.2434,1.2377
22-02-13,1.242,1.242,1.2365,1.2371,1.2425,1.2365
25-02-13,1.2365,1.2406,1.236,1.2388,1.2412,1.236
26-02-13,1.2394,1.2405,1.2375,1.2386,1.241,1.2375
27-02-13,1.2381,1.2403,1.236,1.2365,1.2407,1.236
28-02-13,1.2365,1.2386,1.2342,1.2384,1.2391,1.2342
